title	true
 Trump Will HATE This Mexican Magazine For Unmasking Him On Their Cover (IMAGE)	0
China defends ally Pakistan after Trump criticism	1
Trump expected to nominate Senate Democratic aide to be CFTC commissioner: WSJ	1
NORWAY’S TOUGH Immigration Minister BLASTS Sweden, WARNS Refugees: “If You Are An Economic Migrant” or an “Illegal Immigrant” You’ll Be Sent Home	0
FAKE BOMB INCIDENT Wasn’t First Time Muslim Clock Boy Was In Trouble	0
Republican congressional candidate in Montana cited with assaulting reporter	1
Russia says U.S. decision on Jerusalem may worsen Israeli-Palestinian conflict	1
In South Korea, daily stresses outweigh North Korea missile worries	1
 Americans Were Asked By A Poll To Pick One Word To Describe Trump, And The Result Will ENRAGE Him	0
IF OBAMA HAD A DAUGHTER: [VIDEO] #BlackLivesMatter Terrorist Arrested For Vile Threats Against Whites And Cops On YouTube	0
Nobel Peace Prize winners critique Trump's immigration policy	1
Feuding Trump aides meet and agree to end 'palace intrigue': source	1
BLACK WOMAN IN CHARLESTON WARNS “There’s gonna be a race war against ‘Cracka’s'”	0
EPIC RESPONSE AFTER THE BOSTON GLOBE Runs Fake Cover Bashing Trump…THIS IS GREAT!	0
TRUMP IS RIGHT AGAIN! While Pundits and Politicians Dodge The Truth, Trump Calls ‘Em Like He Sees ‘Em [Video]	0
United States, China to meet on North Korea on Wednesday	1
DNC CHAIR PEREZ Says Trump ‘Didn’t Win’…Decides To Rewrite Constitution Without Electoral College…	0
 Dallas Police Chief Tells Congress To Shove Their Thoughts And Prayers: ‘Do Your Jobs!’ (VIDEO)	0
LOUDMOUTH ROSIE O’DONNELL Just Bullied The Wrong Trump: OUTRAGED Melania Threatens Lawsuit After Rosie Pushes False Video On Twitter About 10 Yr Old Barron	0
MASSIVE MI VOTER FRAUD UNCOVERED? 59% Of Detroit Vote Counting Machines Didn’t Work On Election Day…Ballots May Have Been Counted Several Times…Votes Were Certified Anyway	0
 Warnings Issued After NRA Fans Plan To Open Carry Guns Near President Obama	0
China sanguine as Trump-Xi 'bromance' sours over North Korea, Taiwan	1
Exclusive: Trump boosts disaster aid for Puerto Rico rebuild	1
 New Study Offers Hope In Search For Alzheimer’s Cure	0
Eight to 10 Republicans have concerns on healthcare bill: Collins	1
Trump to propose five-year lobbying ban on ex-executive branch officials	1
ACTIVE SHOOTER OR DRILL? The Cascade Mall Shooting	0
U.N. AMB NIKKI HALEY SHOWS PHOTOS…SHOCKS U.N. SECURITY COUNCIL “We will continue to see pictures that we can’t unsee” [Video]	0
George Lucas Gives Verdict on New Star Wars Spin-off ‘Rogue One’	0
 Lying Liar Reince Priebus Says Trump Is Fulfilling Pledges At ‘Breakneck Speed’ (VIDEO)	0
 Rick Scott Just Got HUMILIATED So Badly In A Starbucks That He Had To Run Away (VIDEO)	0
 Here’s The Veiled Threat Trump Sent CNN Chief After Release Of ‘Grab Them By The Pu**y’ Tape	0
FEEL THE BERN! Watch Bernie Sanders’ Supporters Embarrassed By Their Own Hypocrisy In Hysterical “Gotcha” Video	0
Myanmar journalists' group to don black T-shirts over arrest of Reuters' reporters	1
Preparing to Invade: US Deploys Additional 2,500 Soldiers for ‘Syria and Iraq’	0
 CONFIRMED: Trump Tried Every Corrupt Trick In The Book To Obstruct The FBI’s Russia Investigation	0
Three Trump children seen managing president-elect's company	1
Zimbabwe's ruling party says will never succumb to army threats	1
Syrian Observatory: Islamic State captures town from government	1
BREAKING: MITT ROMNEY Speaks To Reporters Following Dinner With Trump [VIDEO]	0
EU's Juncker says EU will reach a fair Brexit deal with Britain	1
YRC Worldwide says multiple terminals closed in U.S. Southeast	1
Palestinian negotiator says 'no talking' with U.S. until Trump reverses Jerusalem decision: Al Jazeera	1
WATCH TRUMP FANS Converge On Trump Tower To Lend Support: “Go Trump!” [Video]	0
Turkey hopes for better cooperation with Trump on fighting terror: PM	1
U.S. Attorney General defends Trump on NFL protests at free-speech talk	1
Watch out frontrunners, over 1,500 candidates vying for White House	1
BREAKING! WIKILEAKS EMAIL Shows Bill Clinton Allegedly Sexually Abused His 3rd COUSIN While She Babysat Chelsea	0
OBAMA Stammers Like Crazy Trying To Slam Trump: “IF, IF, IF…” [VIDEO]	0
BRUTALLY HONEST BILLBOARD Turns Heads In State With Exploding Muslim Immigrant Population	0
BOOM! Conservative Support Grows For RINO John McCain’s Republican Opponent	0
Grand jury issues subpoenas in connection with Trump Jr., Russian lawyer meeting: sources	1
 Racism Wins The Day As S.C. Prepares To Vote For Trump	0
Trump says he will accept election result - if he wins	1
DEAR MR. PRESIDENT…When We Said “Lock Her Up” We Weren’t Asking [VIDEO]	0
Former NSA Whistleblower: ‘Trump Absolutely Right He Was Wiretapped’	0
GERMAN VOLUNTEERS HOLD WELCOME RALLY: Applaud As Muslim Migrants Sing Jihadist Songs [Video]	0
Trump administration considers pausing U.S. refugee family reunification program	1
U.S. lifts Sudan sanctions, wins commitment against arms deals with North Korea	1
BREAKING #WAR: Police Drag Radical Hecklers From Trump Rally As Fights Break Out [Video]	0
Anti-Trump protest leaders say preparing for long fight	1
McConnell will not give timeline for Obamacare replacement	1
Thanksgiving Day Fake News Turkey Shoot: Boiler Room – Special Holiday Event	0
 Samantha Bee Goes There In Funniest NSFW Takedown Of Trump’s Ego Yet (VIDEO)	0
Catholic University Replaces Bathroom Signage To Be More “Gender Inclusive”	0
Invoking Orlando, Senate Republicans set up vote to expand FBI spying	1
LYING WHITE HOUSE PRESS SECRETARY: “OBAMA HAS SCRATCHED AND CLAWED FOR THE MIDDLE CLASS”	0
SUSAN RICE REFUSES To Testify Before The Senate…You Won’t Believe The Reason Why!	0
Lockheed Martin wins $1.45 billion contract for Patriot missiles: Pentagon	1
 Hillary Clinton Shuts Down GOP Lawmaker Rudely Heckling Her At Town Hall Event (VIDEO)	0
Debate over firing U.S. consumer watchdog director intensifies	1
Hopes dimming under rubble, Mexico woman's texts help save her	1
Three missing after Japan military helicopter loses contact over Sea of Japan	1
SHOCKING VIDEOTAPED INTERVIEW WITH BARACK HUSSEIN OBAMA’S “BROTHER”MALIK: ‘I’d like to see him (Barack) be for real, not so deceptive’	0
Treasury secretary's wife apologizes for Instagram sniping	1
Factbox: Trump to meet with Linda McMahon, Gen. John Kelly, U.S. prosecutor	1
SHOCKER! IS MITT ROMNEY Being Considered For A Trump Cabinet Position?	0
Catalan government says voters may use any polling station in referendum	1
MASSIVE MI VOTER FRAUD UNCOVERED? 59% Of Detroit Vote Counting Machines Didn’t Work On Election Day…Ballots May Have Been Counted Several Times…Votes Were Certified Anyway	0
Hell Comes to Frogtown: Alt Right and Triumph of Transhumanism	0
Obama’s Legacy: Washington is Lying About ISIS, and Lying About Syria	0
Iran, Russia and Azerbaijan call for commitment to nuclear deal	1
Paul Craig Roberts: ‘By Cooperating with Washington on Syria & Russia Walked Into a Trap’	0
 Brainwashed Marine Cries ‘Benghazi!’ At Bill Clinton, Gets Shut Down (VIDEO)	0
U.S. bombers flew over South Korea's Pilsung Range in drill	1
HOW TO HANDLE Thanksgiving After The 2016 Election [Video]	0
ANTI-AMERICAN GEORGE SOROS Locks Arms With NFL Against Trump	0
Factbox: Who's in? Who's out? China's Communist Party Central Committee	1
China air force again flies round Taiwan, over South China Sea	1
 GOP Congressman DEMANDS The Federal Government Be Purged Of Anybody Who Disagrees With Trump	0
Obama seeks funds to fight Zika; sees no cause for panic	1
Turkish court orders release of pro-Kurdish party's former spokesman: party official	1
WATCH: Why NFL Players Taking A Knee Is Total Bullsh*t…It’s Really About “Trump-Derangement-Syndrome”	0
 Mark Kirk Becomes First Republican To Un-Endorse Donald Trump (VIDEO)	0
New U.S. government rules restrict travel and trade with Cuba	1
Spain withdraws international arrest warrant for former Catalan leader	1
IS TRUMP DITCHING Obama’s “Bad Deal” to Bring Muslim Refugees in Australia to the US?	0
Energy market affected decision on Atlantic drilling: White House	1
 Kuwait Catches Trump In MAJOR Lie But He Refuses To Back Down	0
Union Pacific says Arkema chemical plant fire hindering line repairs	1
 Unhinged Sean Spicer Lashes Out At ‘Silly’ Reporters During INSANE Press Briefing (VIDEO)	0
Obama says $38 billion Israel aid package to help ensure security	1
Vatican worried about Trump immigration order	1
 Ted Cruz Has ‘Religious Liberty’ Exactly Wrong, His Response To Georgia Veto Is Cringeworthy	0
Seven killed by car bomb explosion in Mogadishu: police	1
 Hillary’s Secret Weapon For The End Of Her Campaign Is Trump’s Biggest Piece Of Kryptonite	0
 Samantha Bee: N.C.’s ‘Numbnut’ Anti-Gay Law Is Due To Dems Not Voting (VIDEO)	0
 Hillary Perfectly Mocked The GOP Debate As It Happened With These HILARIOUS Tweets	0
Exclusive: Congo poised to see election pushed back to late 2018 - sources	1
Clinton 'happy' to join extra debate if other candidates agree: spokeswoman	1
 The Dictionary Delivers EPIC Smackdown Of Kellyanne Conway’s ‘Alternative Facts’ Bullsh*t	0
U.S. will not interfere in EU trade with Iran: Tillerson	1
U.S. Air Force awards contracts to Boeing, Northrop for ICBM replacement	1
Belgian police commissioner nominated to lead Europol	1
Obama says urges a wait-and-see approach on Trump proposals	1
 Fox And Friends Completely Panics And Cuts Segment Short Because A Democrat Showed Up (VIDEO)	0
Pakistan's youthful population creates education challenges	1
 Colin Kaepernick’s Mother Fires Back At Trump For Calling Him A ‘Son Of A B*tch’	0
Britain, U.S. deny that Trump state visit delayed	1
 Steve Bannon Insulted Reporters To Their Faces As They Waited Outside Press Secretary’s Office	0
 Spicer Wears National Symbol Of ‘Distress’ On His Lapel During Briefing, Internet Has Field Day	0
 Democrats Give Trump A Big F**ck You After He Attacks Them In Insane Twitter Rant	0
Iraq's top Shi'ite cleric Sistani opposes secession of Kurdish region	1
Central African president pleads to U.N.: Don't forget us	1
 Perfect Match? Evidence Leans Towards Sarah Palin Endorsing Donald Trump At Iowa Event (IMAGE)	0
 GOP Official Was Just ‘Emotional’ When He Said Clinton ‘Should Be Hanging From A Tree’	0
Civilians leave IS-area in eastern Syria after evacuation deal: monitor	1
Trump, Japan's Abe agree to boost deterrence against North Korea: Japan government	1
Zimbabwe military chief's China trip was normal visit, Beijing says	1
 Why A Wall Street Investor Endorsed Senator Bernie Sanders	0
One in three Swiss uncomfortable with outsiders: survey	1
 GOP Senator Desperately Tries To Distance His Re-Election From Trump	0
 Cops Put Trump-Backed Breitbart To SHAME For Fake 1,000-Muslim Mob Attack Story	0
Obamacare repeal could take months; replacement, years: Republican aides	1
COORDINATED? Yet Another Hack Reporter Claims U.S. Doesn’t Have ‘Moral Authority’ To Talk About Iranian Protests [Video]	0
Trump looms behind both Obama and Haley speeches 	1
The Wahabi Vote: Poll Shows 68 percent of Saudis prefer Hillary Clinton	0
Factbox: Who are Britain First, whose leader's posts Trump re-tweeted?	1
Two Russian soldiers killed by shelling in Syria's Deir al-Zor province: Ifax	1
LONG TIME DEMOCRATS, UNION WORKERS Explain Why They’re Voting For Trump [VIDEO]	0
EPIC CONSERVATIVE Take Down After CNN Ambush Of Radio Host [Video]	0
France condemns latest North Korean missile launch	1
Senator Schumer expects 'mainstream nominee' for Supreme Court	1
 McCain Opens Up A Can Of Whoop A** On Trump For Threatening North Korea With Nuclear War	0
Transgender court hearing set amid fight over Trump nominee	1
NYC mayor proposes retirement plan, light-rail system in speech	1
NOT KIDDING! HILLARY’S State Department Blocked Investigation Into Muslim Terrorist’s Florida Mosque Because “It Unfairly Targeted Muslims”	0
S&P ratchets up pressure on Alaska over budget	1
CLASSY! SNOOP DOGG Scheduled To Pimp For Hillary At The DNC Convention	0
FLASHBACK: KEY DEMOCRATS Call for Violence in the Streets…”March, Bleed, Die” [Video]	0
 Kansas Tea Party Governor Gets His A** Handed To Him As Republicans Vote To Reverse Disastrous Tax Cuts	0
UK PM May confident parliament will have vote on final Brexit deal	1
Islamic State claims responsibility for attack in Libyan city of Misrata: statement	1
WATCH: TREY GOWDY FURIOUS OVER LAWLESS Loretta Lynch During Clinton Email Hearing: “It was a total WASTE of time…The facts are embarrassing for her presidential candidate [Hillary]”	0
Hurricane Irma to move over portions of Virgin Islands soon: NHC	1
California Attorney General Harris says not interested in Supreme Court job: report	1
Three U.S. senators ask Mylan for EpiPen military reimbursements	1
 Republican Budget Cuts Could Shut Down Every Public School In Kansas	0
States' Medicaid spending to increase under Senate bill: report	1
LIVE STREAM: DONALD TRUMP Full Economic Plan Speech At Noon EST…This’ll Make Liberal Heads Explode! [Video]	0
Myanmar army chief urges internally displaced to return to Rakhine	1
McCain’s Mad World and The Cancer of Conflict	0
Trump adviser calls for tax reform as bipartisan 'jobs' bill	1
 MSNBC Shocks Viewers By Announcing Prime Time ‘Town Hall’ Special To Promote Donald Trump	0
TRUMP NAILS IT AGAIN: “Americans are sick of being the patsies!”	0
SUPREME COURT JUSTICE Goes All Creepy Predicting The 2016 Election: “Everything is up for grabs”	0
As debt limit looms, House leaders eye bipartisan deal	1
Tillerson ends China trip with warm words from President Xi	1
U.S. Senate tips labor board to Republican majority	1
Russia to blame for 'hot war' in Ukraine: U.S. special envoy	1
 Experts Warn This Trump Plan Would Cause ‘Global Financial Meltdown’	0
Scope of Kerimov's immunity status up to judge to decide upon, says France	1
WATCH: Only 6 People Show Up To See Hillary At TX Airport…And She IGNORED All 6 Of Them	0
MILITARY K-9 HANDLER’S Post About Vulgar Encounter With Hillary Goes Viral: “I’m not Voting for Clinton.”	0
“NEVER-TRUMP” BUSTED! Former Jeb Bush Staffer ADMITS To Planting Roy Moore Story In Washington Post	0
HERE’S THE LIST Of 25 Governors Who Have Told Obama Muslim Refugees From Syria Are NOT Welcome In Their States	0
Trump softens immigration stance, takes measured tone in speech	1
NATIVE AMERICAN TRIBE Will Offer Cash To Schools To STOP Using Indian Mascots…While 1 IN 3 Native Americans Live In Poverty	0
BOYCOTT! GOLDMAN SACHS Uses Union Thug Tactics Against Top Employees To Prop-Up #WallStreetHillary [VIDEO]	0
Clinton leads Trump by six points in latest Reuters/Ipsos poll	1
Trump's Washington foreign policy speech	1
U.S. Inauguration: Historic Day Marks Beginning of Renewed ‘America First’ Era	0
Federal judge in Hawaii extends court order blocking Trump travel ban	1
NUTTY LEFTY Breaks Into TRUMP’S Mar-A-Lago Club…Vandalizes With Bananas	0
Austria's conservative shift opens path to power for far right	1
Moscow tells Tehran Russia remains committed to nuclear deal	1
California mayor charged in youth camp strip poker scandal	1
Transport minister doesn't think Britain will leave EU without a deal	1
Trump to sign Russia sanctions, Moscow retaliates	1
Venezuela decries 'ignorant' Trump's Cuba policy rollback	1
 New Hampshire Republican Calls For Executing Hillary By Firing Squad (AUDIO)	0
HUNGER GAMES’ Effie Trinket? Clinton Cackles Her Way Through Testimony [Video]	0
Trump seeks tougher sanctions to prod North Korea into negotiations	1
Former Catalan leader Puigdemont seen regaining regional leadership	1
 Trump HUMILIATES Republicans In Latest Hissy Fit After Siding With Democrats On Debt Ceiling	0
Anthem to pare back Obamacare offerings in Nevada and Georgia	1
No Kidding! Senator John McCain And Hillary Went Head To Head In A Drinking Contest [Video]	0
 Trump Was Asked Point-Blank About Internment Camps For Muslims – Here’s His Chilling Response	0
White powder sent to lawmaker caused Scottish parliament evacuation: source	1
HAWK OR NOT? Is Trump Expanding the Wars?	0
MEET CLASSY “F*ck the police, F*ck the NRA, F*ck the law” Professor Who Met With Obama After Speech	0
PLANNED PARENTHOOD Draws Outrage After Mother’s Day Tweet	0
 Donald Trump Just Announced Another Position For Ivanka And Americans Are Outraged	0
TEN INCIDENTS IN TEN DAYS That Prove TRUMP Right on Sweden’s Mass Muslim Migration Problem [VIDEO]	0
 After Jeb Tweets Pic Of His New Gun, His Pandering Earns Him Deplorable New Follower (IMAGE)	0
MEGYN KELLY Reportedly Not Very Popular With FOX Staff…Book Sales Are “biggest loser since Hillary Clinton’s book [Hard Choices]”	0
EU's Juncker says Dec. 4 meeting with May will show if Brexit progress made	1
Militants attack Somali military base, kill at least 15	1
 Facing Tough Re-Election, Sheriff Joe Says He’s Still Investigating Obama’s Birth Certificate	0
YIKES! RICK PERRY On Dancing With The Stars…How Did We Miss This?	0
Deputy Attorney General Rosenstein interviewed over FBI ex-director's firing: WSJ	1
 Robert Reich PERFECTLY Breaks Down Trump’s 10-Step Plan For ‘Turning Lies Into Truth’ (VIDEO)	0
Militant threat hangs over Islamic State's former Libyan stronghold	1
TV star urges protests as his lead shrinks in Honduras vote	1
 Bernie Sanders ‘Appears’ On Seinfeld And It’s Hilarious (VIDEO)	0
STUDY REVEALS MASSIVE SPENDING: Shocking Welfare Use By Immigrants Cannot Go On!	0
Serbian foreign minister rejects U.S. call to choose between Russia and the West	1
RUDY GIULIANI SLAMS HILLARY After She Refuses The Endorsement Of This One Group…This’ll Make You Sick!	0
 SNL Calls Trump A ‘Monkey’ So Racist Conservatives Whine That They Can’t Call Obama One (SCREENSHOTS)	0
Kushner looks for buyers for New York Observer: report	1
WHAT IS GOING ON WITH HILLARY’S EYES…Could It Be Related To Parkinson’s Disease? [VIDEO]	0
Trump hints at pardon for former Arizona Sheriff Arpaio	1
In a first, Myanmar's 'ethnic cleansing' unites Suu Kyi's party, army and public	1
U.S. says 'administrative error' blocked Indonesia military chief's travel	1
DELETED REPORT EXPOSES Major Muslim Government Donor To Hillary’s Campaign…A HUGE Conflict Of Interest!	0
 Conservatives Who Think The GOP-Led Senate Preserved Gun Rights Need To Read This NOW	0
Spain's PM says may use constitution to block Catalan independence	1
Ryan disappointed on Senate healthcare vote, but 'we should not give up'	1
Facebook says deleted many fake accounts in German campaign	1
EXPOSE THE LEFT! DOJ Digs Into Anti-Trump Website to Expose Violent Rent-a-Mob Organizers	0
Claims of votes by the dead, felons cloud North Carolina governor race	1
NY court allows fraud claim against Trump University to proceed	1
 Donald Trump Is Even Making Enemies Of The Koch Brothers; Here’s Why	0
TRUMP SPOKESPERSON Hammers it Home On Trump’s Moratorium On Refugees [Video]	0
UK's Prince Harry and fiancee Markle delight crowd on first official walkabout	1
 Fox News Rails Against Media Coverage of Trump’s First 100 Days – Here’s How They Covered Obama’s	0
Hardliners protest French labor reform after Macron chides 'slackers'	1
British PM May should call a leadership contest, former party chairman says	1
"Angry and ""invisible"", expat Britons await PM May in Florence  "	1
VIRAL VIDEO UPDATE: MARINE VET Has To Be Evacuated From Iraq After Telling Truth About Islam: “It wasn’t safe for me to remain in the location I was in” [Video]	0
 Terrifying: Watch Donald Trump Turn These Adorable Little Girls Into The Hitler Youth (VIDEO)	0
 Once Again, Trump Proves How INCREDIBLY Ignorant He Is About The World (DETAILS)	0
 FACT CHECK: U.S. Intelligence PROVES Trump A Liar – He Knew About Russian Attacks	0
Ousted Catalan president says stands ready to cooperate with Belgian authorities	1
China urges North Korea to stop persisting on a dangerous course	1
Trump administration outlines how it will wind down 'Dreamer' program	1
Lebanon president seeks diplomatic help on PM resignation: Al-Manar TV	1
All the president's women: Duterte's fiercest critics and a surly political heir	1
SCAM ALERT! USDA GIVES OBAMABUCKS TO FARMERS FOR GREEN ENERGY “PROJECTS”	0
Mexicans race to save schoolgirl buried by quake; death toll at 237	1
East Congo militiamen go on trial for raping children	1
South Carolina Gov. Haley says 'not interested' in being vice president	1
 WATCH: Trump Frighteningly Praises North Korean Dictator For Executing People To Stay In Power	0
 Even After Charlottesville, If You Hit Protesters With A Car, Republicans Want To Protect You	0
 Anonymous GOP Reps Admit Clinton Will Win, Blame Trump’s Stupidity	0
 CNN Just Brutally DISMANTLED Ted Cruz For Knowingly Lying About Their Reporting (VIDEO)	0
Trump and Vietnam's president underscore free and open access to South China Sea	1
At least 29 dead after Islamist attack on Somali hotel	1
 Donald Trump Goes Full Racist On Oscars Boycott: ‘The Whites Don’t Get’ BET Nominations (VIDEO)	0
HILLARY’S PHYSICIAN CLAIMS She Has Pneumonia…Does Pneumonia Cause Convulsions?…Do People With Pneumonia Hug Little Girls, Expose Newborn Grandchildren? [VIDEO]	0
Senate gun control vote on Monday, says a leading Republican	1
WATCH: JOY BEHAR of “THE VIEW” Calls Bill Clinton Rape and Sexual Assault Victims “Tramps” That “Slept With” Hillary’s Husband…Whoopi Says Hillary’s The “Victim”	0
 Harry Reid Storms The Senate, UNLEASHES On GOP And It Was F*cking AWESOME (VIDEO)	0
 Trump Just Got Dealt A STINGING Blow From His Own Son-In-Law’s Newspaper	0
Trump's Interior Department shortlist vexes employees, green groups	1
 Hundreds Of Londoners March To Go Vote For Bernie Sanders (VIDEO)	0
Stung by criticism, Trump vows to work for ethnic harmony	1
Pope, in Medellin, recalls 'painful memory' of narco wars	1
 Voters Prefer America’s Most Hated Airline Over Donald Trump	0
Egypt's president backs Saudi purge, urges de-escalation with Iran	1
EU lawmakers give tentative nod to Brexit clearing law that could clobber Britain	1
 Team Trump Can’t Get Their Immigration Message Straight, So Hillary Does It For Them	0
KATHY GRIFFIN Actually BRAGGED About Wanting To “Beat Down” 11-Yr Old Barron Trump 6 Months Ago	0
Puerto Rico authorizes debt payment suspension; Obama signs rescue bill	1
Brazil's largest ever corruption probe nearing its end, judge says	1
Republican senator says Trump yet to demonstrate needed stability	1
Clinton touts 'American exceptionalism' in appeal to Republicans	1
Trump would tax Carrier air conditioning units for moving to Mexico	1
Lockheed nears $27 billion helicopter deal with Pentagon	1
Trump says healthcare reform push may need additional money	1
“WITH ALL DUE RESPECT”: HHS Sec Tom Price Runs Circles Around NBC’s Chuck Todd [Video]	0
JUST IN: JUDICIAL WATCH Claims Comey’s FBI Hid and “Blacked Out” Records Of Secret Loretta Lynch Meeting With Bill Clinton On Tarmac	0
U.S. says it wants Syrian government to negotiate 'seriously' with opposition	1
Hey Packers and Bears: We Don’t Lock Arms for the National Anthem! [Video]	0
Trump's defense chief heads to Asia, eying China, North Korea threat	1
JUST IN: DISGRACED DEMOCRAT HARRY REID Funneled MASSIVE Taxpayer Funds To Donor For UFO Research Through SECRET Defense Department Program	0
Hezbollah parliament group calls Hariri return positive	1
U.S. jets fire flares to warn Russian jets in Syria	1
FASCINATING: LIVE FEED OF COUP Unfolding In Turkey…Chaos…Shots Being Fired…Citizens Jumping On Military Tanks…”Very Fast Moving Situation”	0
CHILLING! FOX REPORTER JAMES ROSEN Recounts Being Spied on by the Obama Mafia [Video]	0
Fighting kills at least 25 in oil region of South Sudan	1
House Speaker Ryan warns of 'rhetoric,' not of Trump 	1
JOE BIDEN’S SHOCKING ANNOUNCEMENT: “What the hell, man?” [Video]	0
 Hillary Hilariously Ribs Fox Hosts For Their Insane Obsession With ‘Impeaching’ Her (VIDEO)	0
 Desperate MI Governor Tries Claiming Flint Poisoning Was ‘Natural Disaster’, Obama Slaps Him Down	0
Hawks Double Down, Dig-in and Refuse to Give Up Failed ‘Assad Must Go’ Foreign Policy	0
BOILER ROOM – Examination, Exclamation, Excitation, Expatriation – EP #42	0
LISTEN UP! CHAIRMAN FOR TEENS FOR TRUMP Sends A Critical Message To The Never Trump Crowd [Video]	0
At least one person dead, 50 wounded in Iraq after earthquake: officials	1
 Watch What Happens When A Rapist Pedophile Tries To Panhandle In The Wrong Guy’s Town (NSFW VIDEO)	0
Liz Cheney's Wyoming campaign backed by big names, bigger money	1
Boiler Room #101 – St. Patrick’s Cyber-pocalypse with John McAfee	0
White House promises welfare overhaul details early next year	1
 Trump Just Accused The Media Of Committing TREASON For Not Saying Nice Things About Him (TWEETS)	0
Tillerson says North Korea's aggression endangers 'entire world'	1
Unforced errors and miscalculations end Bush's White House hopes	1
BREAKING: BALTIMORE GOT BUCKET LOADS OF MONEY FROM OBAMA’S STIMULUS…YOU REALLY WON’T BELIEVE HOW MUCH!	0
 Even His White Supremacist Base Knows Trump Blew It (IMAGES)	0
Special Report: 'Treacherous shenanigans' - The inside story of Mugabe's downfall	1
Russian PM says doping allegations part of new anti-Russian campaign	1
FOX LEGAL EXPERT: Susan Rice Committed 3 Crimes…“Better Get Herself a Good Criminal Defense Attorney” [Video]	0
U.S. will only talk to North Korea about freeing U.S. citizens: White House	1
WHOA! COLLEGE SNOWFLAKE FREAKS OUT: Screams For Two Minutes Over A Trump Sign On Campus	0
Rubio campaign test: Can money bring U.S. Republicans happiness?	1
 Lindsey Graham Wants Trump To Put Ted Cruz On The Supreme Court Bench	0
[VIDEO] WHAT JERRY SEINFELD HAS TO SAY ABOUT OVERLY PC COLLEGE KIDS WILL MAKE THE LEFT CRAZY	0
WATCH HILLARY LIE About Libya To Supporters: ” We Didn’t Lose A Single Person”	0
South Africa's court to hear state's appeal against Pistorius in November	1
Senate leader McConnell says wait on replacing Scalia	1
 Crowd Erupts In Boos When Military Mom Asks Pence About Trump’s Khan Statements	0
Separatists and unionists tied for support ahead of Catalan elections: poll	1
 Anti-Trump Protestors Shut Down Major Road Leading To Arizona Rally (IMAGES/VIDEOS)	0
Vietnam protests over Chinese military drill in South China Sea	1
Trump blames 'both sides' for Virginia violence as many Republicans balk	1
MOOCH CRIES VICTIM (Again) In Speech To Argentinian Girls: “men would whistle at me as I walked down the street, as if my body were their property” [VIDEO]	0
Egypt housing minister to head government while premier receives treatment abroad: Ahram	1
'Not appropriate,' envoy tells Britain's Boris over Kipling poem in Myanmar	1
UNBELIEVABLE: OBAMA Stands Firm On Taking Random Refugees…Leaves Targeted Iraq And Afghan Interpreters Who Helped U.S. Troops Behind	0
HOLY MUSLIM INDOCTRINATION! Sesame Street Introduces Hijab Wearing Muppet	0
Hurricane Irma moves away from Barbuda: NHC	1
HILARIOUS! TRUMP SUPPORTER Uses Berkeley Riot To Brilliantly Mock Pepsi’s “Protesting Is Fun” Ad Campaign	0
Trump as president would pose global danger: U.N. rights chief	1
Nigeria asks Britain for gear to fight Islamists: Johnson	1
'Day of Rage' - a knife, a fake bomb belt, a death	1
Trump pick for No. 2 at Commerce Dept withdraws name: source	1
Afghan Taliban say kidnapped U.S. professor is seriously ill	1
No clean sweep for South Africa's Ramaphosa in ANC race	1
 These 2 Trump Lovers Just Excused Him With The Most Appalling Statements Ever (TWEETS)	0
Moscow says allegations about its influencing U.S. election are U.S. infighting	1
 ARE THEY SERIOUS? Here’s The Insane Thing Republicans Did Instead Of Passing Zika Funding Last Week	0
 ‘I’m Going To Beat Your Ass!’ Trump Fan Arrested For Threatening Black Woman Just Waiting For A Cab	0
DO YOU KNOW SOMEONE Who Is Afflicted With “The Bern”?…Great News…There Is A Cure! [VIDEO]	0
Former President George W. Bush does not cast vote for president	1
Two key Republicans agree on national flood insurance	1
Lawyers for former Trump aide Flynn call allegations outrageous, false	1
Muslim leaders call on world to recognize East Jerusalem as Palestinian capital	1
 The Latest News About The Clinton Email ‘Scandal’ Will Ruin Conservatives’ Whole Week (VIDEO)	0
 Loser Trump Rants About Hillary And The Election Again, Twitter Mocks His Petulant Insecurity	0
CATHERINE ENGELBRECHT: “An Attack On One Right Is An Attack On ALL Our Rights…So I Fight!” [Video]	0
 Trump FURIOUS After Journalist Questions His Sexism, Stops Her In The Most DISGUSTING Way (VIDEO)	0
 WATCH: Rob Reiner Accurately Describes Trump Supporters On Morning Joe, All Hell Breaks Loose	0
Representative Barletta says he discussed becoming Trump's labor secretary	1
 Watch The Hilarious GOP Debate Intro Fail (VIDEO)	0
MARKETING FIRM CEO Gives Job Applicants a ‘Snowflake Test’ [Video]	0
 Sean Hannity Gets Chewed Out By Fox News For Citing Fake Polls To Support Trump	0
Trump lifts Cyber Command status to boost cyber defense	1
WATCH: DESPERATE FOR RATINGS, Megyn Kelly Goes On Ellen Degeneres Show…Blames Trump For Her Exit From FOX News…Claims She Was “Never A Political Person”…Ellen’s Not Buying It	0
U.S. defense chief: White House shakeup will not affect Europe debut	1
GOODBYE HILLARY? Here Comes Dumb And Dumber	0
 NC GOP Rep. Makes Outrageously Racist Statement In Response To Charlotte Protests (VIDEO)	0
OOPS! GOP Governor Who Called For Trump To “Step Aside” After Taped Sexual Remarks FORCED TO RESIGN After Embarrassing Audio Tape Proves Involvement In Sex Scandal	0
